time ch1 ch2 ch3 ch4 ch5 ch6 ch7 ch8 label
10025 -3.250381476378664e-05 -2.5720774086955733e-05 1.7694006565189697e-06 -3.6570093748405195e-05 -7.964432193556292e-06 5.091897680300921e-05 -2.326860387441294e-05 3.256575859096447e-05 6
10026 -1.8637918069145935e-05 -1.3262473525513901e-05 -1.0779120349822006e-05 8.196886236547616e-06 1.9673695400524e-05 3.9644576407638954e-05 4.3789537443689e-05 -4.6820674457294324e-05 6
10027 -1.348982258801793e-05 3.877717534140418e-05 -3.2741566927589066e-05 2.0693025721780852e-05 -3.484481274589525e-05 -5.9244317275490274e-05 -3.6201074240721783e-06 2.225789841738616e-05 6
10028 9.11357370613682e-06 1.1150599264729535e-05 1.7947758337973667e-05 1.4273454441160711e-05 5.4593606589578045e-06 9.033607718867907e-05 1.7425444650220547e-05 1.1325512784149987e-05 6
10029 3.4905334271513015e-05 4.448741992814034e-05 -6.889337227335917e-06 2.9615559037873214e-05 3.7526287861826315e-05 7.039778331338167e-05 2.83241028960321e-05 3.6407131501039704e-05 6
10030 -2.3962070955603757e-05 -7.598108376198685e-05 2.512393461461948e-05 6.350322707790881e-05 9.130395102970544e-06 -2.9963834248687304e-05 1.2561780574793405e-05 2.1633149753883e-05 6
10031 3.164184371021268e-05 3.370711481922675e-05 1.1429737986467392e-05 2.0446459464886643e-05 6.323002703067209e-06 -6.148786603872426e-05 -4.708309304521709e-05 1.4553180962605111e-05 6
10032 2.771096918325876e-05 7.623737412697064e-05 -2.750564601208306e-05 2.0353678163843383e-05 -5.0895472654302504e-05 4.8476256627353016e-05 9.235282727883955e-06 4.43884936753651e-05 6
10033 -1.6911638550791397e-05 4.383553628887644e-05 -1.7455509333784908e-06 -3.337323130591393e-05 2.625869715559353e-05 5.741037970439451e-06 -1.9939756157484067e-05 -1.002821471122584e-06 6
10034 2.7483687193885266e-05 5.734731372863647e-05 -2.8736789643157337e-05 -2.7661018218649037e-05 6.004211290373942e-05 -7.008476804735835e-06 -2.445742310571477e-05 6.452665369097301e-05 6
10035 6.333859415475707e-06 7.816747312599238e-05 -1.426736019247166e-05 -3.488094122070463e-05 -1.814627119094401e-05 -6.391608610267488e-05 2.069112620507344e-05 8.002519765399768e-07 6
10036 1.3907068121394599e-05 2.2059037226372755e-06 -6.275756974686243e-06 2.634145942828245e-05 -3.186922431975396e-05 3.7693474971556545e-05 2.8386778837500624e-06 4.4780467240984335e-06 6
10037 -4.7615012655479364e-05 -6.866467774526715e-05 -2.172761604999338e-05 1.8686474105716577e-06 -2.9919910104743574e-05 -6.99811905930525e-05 -2.6382116058283774e-05 -6.302754325907579e-05 6
10038 9.075100557482096e-06 5.8742053002578876e-05 -4.4825882123726065e-06 1.3787318290038916e-05 -1.4218447521619614e-06 -2.4191633487990386e-05 1.849456516716921e-05 0.00011111247155607635 6
10039 -6.923815003114706e-07 -8.074580434081228e-05 -6.84627512634317e-06 1.5964379702607984e-05 -8.841007014155713e-06 -7.791770695365396e-05 6.375783925811575e-06 -3.622001690707326e-05 6
10040 -1.5693586731001116e-05 -4.3352092917856615e-06 2.2492097686983994e-05 -1.0347236885439235e-05 2.0327609603703478e-05 -7.506238774165463e-05 -2.511585902503823e-05 -8.906871886702296e-05 6
10041 5.7423456566564765e-06 7.70063596147388e-06 -1.784284266373293e-05 -1.4813717504131105e-05 -2.9229113849511274e-05 -1.1836923329329806e-05 -2.633661719952037e-05 -5.9545510604520504e-05 6
10042 -1.1903320068674953e-05 -0.00014975905957808928 1.5254217283745582e-05 -4.291612471182166e-06 5.9585205902416576e-05 -8.416116609615472e-05 4.4702199498221294e-05 -4.398912948347178e-05 6
10043 -1.1859972042828268e-05 -3.884896926714715e-05 -3.3325651832774683e-05 -1.607924445657957e-05 -1.8477655442074794e-05 -2.366760640169406e-05 -1.8323144345293785e-05 -3.503222928176221e-05 6
10044 -2.7136150984131314e-05 4.764752190513015e-06 -6.476269134052211e-06 -2.069577427242346e-05 2.3425376641605183e-05 -0.0001065488767679754 -8.272246313772838e-06 -8.135794460250957e-05 6
10045 -9.908390531700481e-06 0.0002198651838695724 3.083654913618134e-05 1.1956913987799687e-05 6.511043460074628e-06 3.88364239877598e-05 -5.235839965393948e-06 1.1178780880271041e-05 6
10046 -2.6841799630530195e-06 6.478343396103511e-05 6.6296568709307036e-06 6.98034001018538e-07 -5.4642194020623437e-05 -2.6550193587575662e-05 1.0864458535309841e-05 -1.9314062469618215e-05 6
10047 -1.7500711897610155e-05 -5.86204613297001e-05 2.7657481468183054e-05 -9.384998528269672e-06 -1.2085860692127082e-05 4.531850196798191e-06 1.1875472474061921e-05 7.86014272308057e-05 6
10048 9.41591949640258e-06 7.467814559333347e-05 -9.841143365977857e-06 -1.1671399624410199e-05 -1.0313899079931076e-05 1.9437710963421846e-05 -1.4351599325259646e-05 3.554774866148872e-05 6
10049 1.5055363546646914e-05 8.180895749152492e-05 -1.0761588319143028e-05 -2.1875519985466384e-05 7.643553975339179e-09 1.2340177629174533e-05 -1.5733518322614657e-05 -8.273869035487443e-05 6
10050 1.4606751808433605e-05 -4.925237830232491e-05 4.1676726943500125e-05 1.2778096154630026e-05 -1.1711076818322975e-05 7.89532219660943e-05 -2.2275255755132942e-05 5.7628168078346405e-05 6
10051 1.0759529127377038e-05 -4.267896689726016e-06 -3.6261086056436198e-06 -2.704192435098311e-05 -3.4932916031185407e-07 8.487445244560336e-05 -1.689987386584743e-05 6.409267209746526e-06 6
10052 -6.0786461763595675e-06 1.5043008792953934e-05 -2.7503862059624728e-05 -1.542478949723881e-05 -2.556500418513484e-05 4.556539670233925e-06 -2.3458135453021014e-05 2.5896388461547666e-05 6
10053 -1.677897213607922e-05 1.7151868163276504e-05 2.362275229604044e-05 -4.436474718990512e-06 1.879807017179252e-05 -3.64334987159754e-06 5.8355307435117634e-06 6.614108965384215e-05 6
10054 5.598091560828493e-05 2.322258369517321e-05 -3.983451272359243e-05 -3.452990803988699e-05 -2.3768581728101056e-06 -0.00012094436561148614 -3.861898649514572e-06 -7.394917486061299e-05 6
10055 3.8495349088120515e-06 -3.493348423097978e-05 -3.938124123472289e-06 -8.881824891730142e-06 -1.788075875728747e-05 -3.0365856968532996e-05 -3.0509068131129724e-05 3.199074734372287e-05 6
10056 1.0323034209660625e-05 -7.021280419361465e-05 -1.192954460648233e-05 2.3607558967590333e-05 -1.3580310599108868e-06 2.9526320011683292e-05 1.662053415494471e-05 -5.424853378322343e-05 6
10057 -7.998802825839998e-05 1.1322630815705113e-05 -2.981500393769206e-05 4.138150213755586e-05 -1.4187881198872374e-05 -0.00011055037267886505 -2.3525315488098386e-05 6.851153489042039e-05 6
10058 3.873662292513074e-05 1.8099461087386033e-05 2.516461131796033e-05 -3.175313797367171e-05 2.0368826142235292e-05 7.304129859844791e-05 4.372669064107527e-05 -6.79066380724698e-05 6
10059 9.596132158925817e-06 -2.6630904197921327e-05 1.5738160699086075e-05 -1.5416184514581768e-05 1.6822427299830928e-05 -0.00010623146776694063 -1.2617696698994175e-05 -5.8938319033472726e-05 6
10060 3.864765019402863e-06 5.94799664952665e-06 3.7842098028608256e-05 -5.2273945435209646e-06 2.147297109159038e-05 5.52689491591635e-06 -2.1983604778219203e-05 -1.5332201909184747e-05 6
10061 1.3821865415809256e-05 1.0908352404735545e-05 2.5306804487767854e-05 -1.361577105905048e-05 -3.7952173473495556e-05 -3.188390134243104e-05 1.3769727799907178e-06 2.8730128785427327e-05 6
10062 3.301317448795459e-05 -4.456534319742751e-05 2.3747391957218365e-05 -5.00038727259077e-06 2.1545512799645508e-05 -8.775586558581807e-05 5.0046156964526746e-05 -4.042704067102493e-06 6
10063 -4.667066698025797e-06 2.058861930451825e-05 3.81321569703363e-05 2.037685243633286e-05 1.0868740880385001e-05 6.19174417875055e-05 -2.193355582558626e-05 3.899673488732015e-05 6
10064 2.966449882297192e-05 -0.00010970293036302432 -2.1235951762752085e-05 1.7957730474780518e-05 -1.2480427750473782e-05 3.8797756685256894e-05 -2.4770706789174e-05 3.333351564165208e-05 6
10065 -2.8741307901749264e-05 -4.624865043370788e-05 -4.972074115978067e-08 -3.026991988961572e-05 -2.579914354982805e-05 3.059793168245371e-05 -8.649944972089973e-06 -1.637604768168419e-05 6
10066 1.4902887334581867e-05 -1.7966087700573102e-05 3.816241840911838e-06 1.0204533351602488e-05 -2.2478708499427418e-05 -4.513394229196628e-06 3.875020970944102e-06 -2.90578610117277e-05 6
10067 -2.1094790890195882e-05 2.167083864939654e-05 -4.114491527507283e-05 -3.62582340203092e-06 -2.1362489469672635e-05 4.0767540600939134e-05 -3.549296384000909e-05 6.894105926888145e-05 6
10068 -2.8037056625474145e-05 -7.411020676436838e-05 1.2868318499403324e-05 -1.8289430062931824e-05 -5.583335832110582e-06 -4.245083260658563e-06 6.646856330852243e-06 7.016952212109007e-05 6
10069 -1.763162901274716e-05 4.380595388420633e-05 4.278420769006576e-06 2.5854604287296295e-05 -5.8551194093168074e-05 5.6546570234516016e-05 -3.0139839130856513e-05 4.952392836190533e-05 6
10070 -5.8165362987327626e-06 6.73667878148122e-05 -1.6212734132842364e-05 2.827807394963426e-05 1.3704966061214662e-05 -4.0453954553787664e-05 3.897367969019154e-05 -6.81631689121572e-05 6
10071 -1.99054674829755e-05 -9.73485089739019e-06 -1.5055011597040074e-05 9.347603531845262e-06 -8.039211389590515e-06 4.173911036082669e-05 -2.303076571248668e-05 4.3974649386983595e-06 6
10072 -1.3095429609723422e-05 0.00013815287147197575 -3.4404625717042597e-05 4.429294499094925e-05 -3.814464653624222e-06 -3.294272611609029e-06 -6.388605861593641e-05 -1.594260062740296e-05 6
10073 -2.4850643589348482e-05 -7.45660078281525e-05 1.4649470601248469e-05 -1.2021761277779035e-05 -1.0546594974228405e-06 5.719902757842544e-05 -8.09011091030191e-05 6.351012243278138e-05 6
10074 5.034211460299404e-05 8.34779171627802e-06 1.0600941223943767e-05 2.202109883050496e-06 3.437819090013899e-05 1.3487067632874563e-05 -5.104101130602392e-06 6.0989575203308414e-05 6
10075 1.9160623160877117e-05 -5.058241189534709e-05 -3.6209966543128674e-05 2.15493341297359e-06 2.3179006798873963e-05 1.9843841596688728e-05 -5.927292457402393e-06 1.292929644232267e-05 6
10076 4.793547958423402e-06 -5.773992544044952e-05 -3.66834876149774e-05 -3.859750441029277e-06 -1.5751431402373465e-05 3.1567538235798505e-05 -1.9492891932834244e-05 -3.6221554495050154e-05 6
10077 -1.5510532277750459e-06 6.774549444607593e-05 -8.243354904337901e-06 3.038489969302811e-05 1.875669496599747e-05 3.7529665383748234e-05 -1.6122509986915636e-05 -4.834813016726709e-05 6
10078 2.1087846572806175e-06 8.24392670358481e-06 -2.382255244818919e-05 -1.5034897600323316e-05 -2.7666937871916348e-05 -2.0721292350379274e-05 6.67559246060143e-05 -7.01583004561167e-05 6
10079 2.14884547701738e-05 2.610986997906967e-05 -4.013814501533308e-05 2.0108584536957484e-05 5.161780090242503e-05 5.901116610697206e-06 2.293018010059286e-05 0.0001237966144195063 6
10080 1.0169946226904924e-05 -6.940358569889973e-05 -3.33843578588484e-08 2.16263925431699e-07 -1.1103289326649814e-05 0.0001064901053957467 -1.305874656559567e-06 -4.9445725740240824e-05 6
10081 -9.33317891010327e-06 -5.972835773637257e-05 -3.6894100239371003e-06 -7.235279253816535e-06 1.093527226853982e-05 3.097381528202568e-05 3.639169644409482e-05 -9.680348511479853e-07 6
10082 -2.5051872996516475e-05 7.573171786083178e-05 4.61806720749429e-06 2.3468595398929242e-05 -3.462488102898431e-05 -5.9742455266696485e-05 2.8850858261540627e-05 -9.104505337131704e-07 6
10083 2.945599718932281e-05 1.4707147820318965e-05 -5.514511495495175e-05 6.201901787054464e-06 1.1668285193166742e-05 1.957644387637654e-05 8.85545933779826e-06 3.3325987287216475e-05 6
10084 -3.693571722122539e-05 -1.7939044659348467e-05 -3.7805516440975936e-05 1.766752541243314e-05 -2.2396308315496472e-05 8.538186752910137e-05 2.3900239405224012e-06 -6.732607643137104e-05 6
10085 2.712707567908076e-05 -3.425820923277104e-05 -1.9446467579632124e-05 1.3242406213798863e-06 1.501493107619015e-05 3.138025981373313e-05 1.3456789589818894e-05 -3.898357837388996e-05 6
10086 2.1517916231640285e-05 2.8853035225283587e-05 8.87628195205621e-06 -5.287024552009338e-06 4.1269865938116264e-05 1.927957094864207e-06 -2.209742165989026e-05 -4.371181852865034e-05 6
10087 4.257099067435582e-06 2.4302316175810548e-05 -2.0844850765573607e-05 -2.769876903281405e-06 2.8073229640142196e-05 -5.2647449991298536e-05 3.6208359613949334e-06 -8.074004488201122e-05 6
10088 -2.7617826359551496e-05 -0.0001211339147695523 3.52112595516735e-08 -4.396140586602545e-05 3.2599634927971523e-06 -3.138143651987546e-05 1.1149279259663641e-05 -9.57276142112778e-05 6
10089 -4.262357968945815e-05 -1.534902898115228e-05 -6.929473452604615e-07 2.4452246580298103e-05 -4.323282634718898e-06 -6.66624811688052e-05 2.820445813556627e-05 -2.2929117694796546e-05 6
10090 -3.761439813863554e-05 2.5436511690557894e-05 2.7634931429337474e-07 2.120652743879285e-05 -2.634760554135094e-05 -1.932481966445601e-05 -1.703503599947344e-05 6.002466980542765e-05 6
10091 -1.765167550486128e-05 1.8215442426048682e-05 2.8783719628049776e-05 1.5647551135569955e-06 -8.275967736973853e-06 -4.37542105658131e-05 -3.4238341489380245e-06 -2.0527681193960406e-05 6
10092 2.111359374170822e-05 5.035441724524543e-06 -3.09088033059082e-06 -3.30613058577604e-06 7.803700527705054e-06 -4.854529060255508e-05 2.9070185034307423e-05 -2.8510278804131176e-05 6
10093 -2.2374518029928994e-05 -6.550700361325737e-05 1.4422539188960041e-05 -4.667407664787619e-05 -1.986436862444675e-05 1.0660149196262525e-05 2.633400083390375e-05 1.5175163159437019e-05 6
10094 1.769213382071526e-05 6.699390565990426e-05 -6.308594762506431e-06 5.3695665145450735e-05 1.1893498145244629e-05 1.922830339337051e-05 3.5843611849849766e-05 1.6645967475062148e-05 6
10095 1.4264817296954595e-06 3.27506576083089e-05 3.960014890914099e-05 -9.437257241103005e-06 -6.180505637044348e-06 -8.668942719069183e-05 -4.7074426730037215e-05 -3.232653930622392e-05 6
10096 -7.833342322019727e-07 -8.459962407406084e-05 2.0660051752906477e-05 -5.64233416181263e-06 9.011410142051034e-06 7.72335814153338e-05 -1.6335963424178518e-05 -3.3956363229899715e-05 6
10097 -1.4691529712676375e-05 -4.471018336621254e-05 3.570085224728463e-05 -3.5486971997029026e-05 2.1368790975006175e-05 3.618890307985992e-05 2.790083901784542e-05 -2.9318808730556952e-05 6
10098 -2.6865178040991908e-06 1.7178435235851e-05 9.930475930970874e-07 5.5934575444075694e-06 -2.270720855354213e-06 3.6196464449893486e-05 -1.6419853695539976e-05 3.010462465805859e-05 6
10099 9.409441151647074e-06 -3.780639471126871e-05 -1.690233470280555e-05 5.0072707537706955e-05 1.554206035099083e-05 0.00013138709940224637 -8.299178861908616e-06 -2.3638538299744738e-05 6
10100 -3.053087378387348e-06 -1.566238581066671e-05 3.187614546786085e-05 -1.3896576101739026e-05 2.76830044151559e-05 1.4183976402289756e-06 2.4347922072638033e-05 -7.150437586500256e-06 6
10101 -1.868965384494998e-05 -7.242900346279721e-05 -2.136374024175812e-07 2.4997044549281156e-05 3.220985050486509e-05 -1.4946638775906534e-06 1.1176633876666054e-05 7.32186623654906e-06 6
10102 -4.328735410516052e-05 1.730029994352204e-05 -4.5853360368599256e-05 -2.5493086709466413e-06 -1.6227252773975537e-05 -4.6615714089693044e-05 1.7872710666228943e-05 7.199684128138302e-05 6
10103 1.8387803301521067e-06 -3.167414781533931e-05 -2.111040844955057e-05 -1.5145377719416911e-05 -1.306095749717604e-05 1.5152600266661896e-05 5.0787901915696235e-05 -4.354513595846494e-06 6
10104 3.3845410513482527e-05 -5.19664754445597e-05 2.0303415893058885e-05 4.767230755326456e-06 -2.8473405670858283e-06 4.306722369010415e-05 -1.961375394372637e-05 -8.777061382065008e-05 6
10105 -1.5783570612319425e-07 3.4114556548761245e-05 -5.031486798154379e-05 -2.5411813789218238e-05 1.514045843414926e-05 1.298865357248048e-05 -4.075114345226902e-05 2.7865664729991196e-05 6
10106 8.567957989898867e-05 8.355143128058095e-05 -2.925426217277804e-05 4.132365618517095e-06 5.169427362495293e-06 -1.2753456942692561e-05 2.4998129149307893e-05 -1.9711914018304733e-05 6
10107 -1.3438087629312603e-05 -6.534710399428724e-07 -1.78264814272775e-05 -2.8892038145730642e-06 4.016000254984929e-05 -7.985082163609167e-05 2.075736467739731e-05 -6.495829627544344e-05 6
10108 -1.4970416052523851e-05 -0.0001180154347508801 -2.1723051277497126e-05 -3.519766873150494e-05 -3.223079523199791e-05 2.1123328058236522e-05 -2.0688877760457772e-05 6.204398135557708e-07 6
10109 -1.2118443651929214e-06 -3.4396565122925155e-05 1.2168821228270014e-05 7.879768196936964e-06 -1.7761217017383784e-05 -8.359190256909774e-05 1.4801756583633025e-05 -1.0722171066397442e-05 6
10110 2.6339649339082635e-05 -4.553106942508045e-05 -8.38444619709329e-06 8.769943700659686e-06 -3.265800165779037e-05 5.6005053753018146e-05 -4.020200738840053e-06 -5.375426409956123e-05 6
10111 1.1808940121537518e-05 -2.0996359810488838e-05 -1.5310076577434983e-05 2.2103812750798962e-05 -1.0374940764576455e-06 -3.2472064404386463e-05 1.3389696595286033e-05 8.974043050887146e-05 6
10112 -1.2323235102952125e-05 -7.292780908207356e-05 -4.1447917889953956e-05 -1.572790811411778e-05 2.587583881555912e-05 -7.638407918399568e-05 -5.1547719851872626e-06 0.0001005003853539 6
10113 -3.277356599312005e-05 3.794500726704155e-05 -1.4177183776379843e-05 4.3573100708809284e-05 -1.0272732794505322e-05 6.1934401316473075e-06 -5.156075561612526e-06 1.1747555513465843e-07 6
10114 5.571562410115812e-06 -3.325038396047572e-05 8.346600180697477e-06 1.729786351762075e-05 4.0106189905708263e-05 2.0273377985433704e-05 -4.965816448227658e-05 -0.00014010818935077232 6
10115 -1.5704281902145603e-05 8.544101239080654e-05 -1.4525918264452316e-05 5.0008476242583455e-05 -2.1170839976973382e-05 -3.5912193214871095e-05 4.5498086838590535e-06 2.4948365512143307e-05 6
10116 -2.4847994686826823e-05 -3.021503573272439e-05 -1.5757145046835713e-05 -8.757667321920729e-06 2.8892633386620467e-06 -4.6053383697935066e-05 4.897937865927366e-05 -3.1394783096627486e-05 6
10117 -3.724193162887978e-05 -2.207316250960999e-05 -2.8890072156497326e-05 -3.989647168214761e-05 6.345983522616888e-06 4.830864717553802e-05 -3.495633245915007e-06 3.8978197429052976e-05 6
10118 3.4164136734264055e-05 -5.802991228927457e-05 1.0818329152369293e-05 -1.635081284873483e-06 -1.7120977797799186e-05 3.534096631165965e-05 9.990048400710998e-06 3.9251264399543364e-05 6
10119 4.199503650048903e-06 4.147673663725876e-06 2.026932455340051e-05 1.0755697704118912e-05 4.107923971964795e-05 4.060825847129606e-05 -5.61188285594631e-06 0.00011719296925632239 6
10120 5.041787780602146e-06 -4.654276266183908e-05 -1.6856329023219629e-06 9.571893334409725e-06 -4.410770935264126e-05 1.578560492302843e-06 1.4920019599940976e-05 0.00011566351835926211 6
10121 -4.2817855672061066e-05 -1.463590646509775e-05 -1.9905128992416e-05 -1.13239545351472e-06 -5.380087203121011e-05 0.00011375848088575558 1.8900181179312376e-06 -6.189605090196152e-05 6
10122 4.214382457447326e-05 -4.541066212611073e-05 -1.874024097417893e-06 -4.277860093613465e-05 -2.516094878269945e-05 1.6214285435799824e-05 -1.5052177223934518e-05 6.369223500441992e-05 6
10123 -1.3731558652501447e-05 2.0217450266304615e-05 -3.011449134897254e-05 -1.488457392306562e-05 1.0543725607030997e-05 -5.828262438695337e-06 -4.862829388578446e-05 -8.77057216808079e-05 6
10124 -4.2616855710748496e-05 -3.0273513231187902e-05 2.076371138611877e-05 -1.5433264017551856e-05 2.4835334724068685e-05 1.7829608213610205e-06 2.015134087540703e-05 -0.0001755871162690774 6
10125 -7.587040650527658e-06 7.255261684410221e-05 -1.4419707163161642e-05 -4.5323484494511574e-05 2.4286029973979276e-05 7.93756232097912e-05 3.287149573365643e-05 -0.00011956489535700579 6
10126 -6.197286603897839e-06 -4.97411209590856e-06 -2.598340260900026e-05 3.0773660207322354e-06 6.690093715833461e-06 -6.280124458268375e-06 3.999562017855654e-05 -5.673631484086251e-05 6
10127 9.76612847060233e-06 -4.106841085901453e-05 1.800811674787029e-06 1.0023888432989629e-05 3.2102561285658466e-05 -5.6018067820899285e-05 3.1896465229929394e-06 -4.6369064622005226e-05 6
10128 2.78999244401495e-05 7.274915551826735e-06 3.2551426703036875e-06 3.346638132992403e-06 -1.7145454534871973e-05 4.398020408001912e-06 -1.8903184946644644e-05 -4.8409715972576e-05 6
10129 4.017344999062905e-06 2.5861366305233408e-05 -1.2105537868386286e-05 2.907884928680337e-06 -4.845798247002525e-06 1.7281694204444898e-05 -7.531134874878964e-06 3.192319874074619e-05 6
10130 -2.690356612983114e-06 5.1287094541307216e-05 -1.3907530461007861e-06 4.2949396372391735e-05 3.220271790359781e-05 -1.9718490907390865e-05 1.7901355258086925e-05 2.4466814564847122e-05 6
10131 -1.2121359403987736e-05 3.3612454059787686e-06 5.8544607495330306e-05 1.0842747942700083e-05 -1.4978262752094311e-05 -1.8560446704711238e-05 -1.205799838886112e-05 -2.5830050332572466e-05 6
10132 9.169600185174714e-06 -5.5874308872305656e-05 -3.760200951850543e-05 4.821363895685034e-06 -3.810507536270148e-05 9.994692754431929e-05 3.982517651447808e-05 -3.572493923470805e-05 6
10133 1.7548797612623862e-05 4.0489096811410964e-05 -4.811599182355024e-05 -5.523605068655836e-05 1.0952498635074108e-05 8.618330836904315e-05 1.154308551771993e-05 2.176984593783397e-05 6
10134 -1.7222290431124986e-05 0.0001017721315469939 2.2051723888217414e-05 -1.2188267830671674e-05 -2.0313683632733237e-05 1.986039554114641e-05 -3.299943688169311e-05 6.807364118815892e-05 6
10135 4.324469336616617e-06 -6.614993441064548e-07 -1.4980032014892994e-05 -3.032125931122115e-05 6.491440764909495e-06 -5.233059771764934e-06 3.0733776454281084e-05 1.6728499322567952e-05 6
10136 1.4233420150245596e-05 -2.2765437501522e-05 -1.5300503827342072e-05 2.519668858613532e-05 -5.8964526855705e-06 -4.698905232147053e-05 4.160627106816703e-05 -6.619085364683616e-05 6
10137 7.716580465138887e-06 -2.2874567525601805e-05 -3.2722690472104153e-06 2.9592881110905914e-05 -4.213910448648578e-06 5.202945587946141e-05 6.128903212229055e-05 4.5087188659238355e-05 6
10138 4.007796803479054e-06 4.1339929386835346e-05 1.525953345904452e-05 4.875448687881829e-05 3.458826590084476e-06 -0.00010390971636316812 6.15686897796121e-06 2.3544680218893787e-06 6
10139 2.9351212876252877e-05 8.68432389662881e-05 -5.136550149778761e-06 -1.1643335831250982e-05 1.012793893734148e-05 7.217355397891124e-06 -3.976163500412834e-05 -5.0285142329515534e-05 6
10140 1.178769585402924e-05 -8.457259724653428e-05 -3.469524700226079e-05 7.935133717989089e-06 -3.022812612210876e-05 -3.390234586229797e-05 1.8506845435401634e-05 4.163221342263331e-05 6
10141 1.2984190540695238e-05 3.76960433771179e-05 -2.569415570801188e-05 3.761791356719104e-05 -1.97176554364095e-05 -1.584105657073907e-05 -2.6603627008102894e-05 -6.655874896010671e-05 6
10142 3.587388681957818e-05 -3.872126645465401e-05 2.3207947475278183e-05 -1.246574797820902e-05 -2.628979567269851e-05 -2.3386799773034287e-05 4.501478174530798e-06 -3.770265239249726e-05 6
10143 -9.473998872401629e-06 -2.1380311383094617e-05 -2.412918382378614e-05 -2.832971755980198e-06 -1.240416685693018e-05 4.048018422553911e-05 -8.439776540576259e-07 -0.0001076300637805617 6
10144 -3.4957802442284174e-05 3.6344996306794636e-05 -1.6814691564338207e-05 -2.30975693359206e-05 2.9081651784976677e-05 -4.255809259407826e-05 2.3248083040780495e-05 -4.141449746194814e-05 6
10145 5.748896106801442e-06 3.354987681346547e-05 -1.5503709879783075e-06 -2.5618528806175258e-05 -1.1705183748038744e-05 -0.0001361471770657255 1.6210618096639893e-05 -9.238294439786487e-05 6
10146 -3.137119472737073e-05 -4.0421156203956384e-05 -8.10846738055703e-07 2.8001565776414768e-05 -5.339121022587789e-05 3.822265605156591e-05 -1.51784018626732e-05 9.986101003193704e-06 6
10147 4.3758865117169945e-06 -1.934683329082996e-05 4.238895629993022e-05 1.712220549832609e-05 6.987849728595268e-06 -2.7210696970350383e-05 1.4483916402632474e-05 7.9126418500147e-05 6
10148 3.25623785980611e-05 -4.702762522159472e-05 -7.154457627015388e-06 4.465128562477219e-05 -2.823473936199958e-05 -9.6898112940942e-06 -1.6532735609838715e-05 -1.6646177192169814e-05 6
10149 1.0075666278014144e-05 2.78380303981727e-05 -1.2067687426377298e-05 2.176842575294727e-05 1.8299775455583378e-05 -3.332460312661851e-05 5.397599613678195e-06 6.885542666938933e-05 6
10150 -2.4963904282572584e-05 -5.9658113194156214e-05 -8.902126729987817e-06 8.752212858822652e-06 2.7852986105396554e-05 -2.2655191303100584e-05 1.4708719167695734e-07 -7.6287272777062316e-06 6
10151 2.9920414644946503e-05 0.00015922382382966993 -2.8744185764729287e-05 1.5027271029944529e-05 8.340050973243814e-05 -3.8574426582519404e-05 -6.761315230495768e-07 -3.168574128185635e-05 6
10152 2.3008676916698205e-05 4.8604386532777815e-06 3.929998662368048e-05 -2.4685729712613087e-05 2.958917088026235e-05 -2.894542350299566e-05 -4.325676668652529e-06 4.384391946362387e-05 6
10153 1.8696699051796848e-05 -5.460937331682705e-05 3.406837267417649e-05 -3.723881062492534e-06 2.0386076874048408e-05 5.51104969714392e-05 -2.5053993223711503e-05 1.2117341791789549e-05 6
10154 1.6709383455744264e-05 -0.00010029553402525853 3.613369195332587e-06 -1.1709807200604265e-05 -1.030203440685883e-05 3.77340979326401e-05 3.3017502013725416e-05 4.713955465712021e-05 6
10155 -3.4089620572563164e-05 1.9986757372957408e-05 2.1120156262521332e-05 -8.178412467879718e-06 -2.5598937663349036e-06 1.0803449613449956e-05 2.7816891157114485e-05 -5.537191602529621e-05 6
10156 -1.0376559554138516e-05 -5.814776961464109e-05 1.9743575328912763e-05 -2.577519052690734e-05 -1.862442674418162e-05 4.4990567075299344e-05 3.026992098043399e-06 -8.84377862852044e-05 6
10157 9.54834993282476e-08 -2.669691024089453e-05 1.696230833631436e-05 7.972994958519239e-06 1.6781775445670982e-06 -0.00010984869379300128 7.835443245903698e-07 -1.975811269226502e-05 6
10158 -1.6136689621448447e-05 1.2734772680084941e-05 2.9914276792987888e-05 4.5991616154222215e-05 3.007518157356715e-05 4.541788365098579e-05 4.0482242395334087e-05 7.619033891381799e-05 6
10159 1.8247256955835977e-06 4.356461323793654e-05 -2.128978248869604e-05 -5.440247141135504e-05 -1.1737693016446e-05 4.9911868207720287e-05 -4.273987133741022e-05 -4.289785334816525e-06 6
10160 4.602971994661236e-06 -9.968399186548456e-05 5.447723081526982e-06 -4.457514329382519e-05 5.207656699639847e-05 2.8660482047575393e-05 -2.3583829204224213e-05 -4.7737087175267236e-05 6
10161 2.8055960292954897e-06 -8.89777530178305e-06 -3.950677990053166e-05 1.914346369154987e-06 -1.4753067861038372e-05 5.710322010601231e-06 3.968235017787607e-05 1.4732496799341486e-06 6
10162 -8.624657169566268e-06 -3.700324708357711e-06 1.216075091697873e-05 6.569291226022001e-06 -5.935725936139469e-05 -2.688342620395617e-06 -9.99896523429929e-06 -0.0001138710030433586 6
10163 -3.232197935749667e-05 -6.671424119970172e-05 2.9389574156618105e-06 -1.3781625532825688e-05 8.061250691252696e-06 5.820671114861968e-05 1.278051963531286e-05 -5.797475964117276e-05 6
